classifier,author,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
SVM,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.4838110648790261,Split
Logit,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.5015770055649446,Split
kNN,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.46346129055062774,Split
RandomForest,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.46294414552481217,Split
SVM,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.4632027180377199,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.5806514970036668,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.4907614743365754,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.4807452741882155,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.44477611940298506,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.5282141668772375,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.4809300078695371,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.5282141668772375,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.4809300078695371,Split
Logit,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.48854240669921545,Split
kNN,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.48854240669921545,Split
RandomForest,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.48854240669921545,Split
SVM,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.48854240669921545,Split
Logit,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.48016500566871123,Split
kNN,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.441720581150866,Split
RandomForest,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.45499199384741557,Split
SVM,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.441720581150866,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48666031625071443,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.5204419889502762,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48666031625071443,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48666031625071443,Split
Logit,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4988772115667161,Split
RandomForest,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4988772115667161,Split
kNN,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4988772115667161,Split
SVM,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4988772115667161,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4868965517241379,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48642342729050414,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4861871918170806,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4868965517241379,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4802047114896277,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.5124767716766372,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.6239366509291077,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.503641186399807,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4970705482207512,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4970705482207512,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4970705482207512,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4970705482207512,Split
Logit,MaffioVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48877669785510225,Split
kNN,MaffioVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.508608755109281,Split
RandomForest,MaffioVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48877669785510225,Split
SVM,MaffioVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48877669785510225,Split
Logit,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.49387755102040815,Split
kNN,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.49387755102040815,Split
RandomForest,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.49387755102040815,Split
SVM,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.49387755102040815,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4970705482207512,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4970705482207512,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4970705482207512,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4970705482207512,Split
Logit,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4838110648790261,Split
kNN,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.5240138540673333,Split
RandomForest,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4838110648790261,Split
SVM,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4838110648790261,Split
Logit,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.46346129055062774,Split
kNN,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.6210428741966132,Split
RandomForest,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.46294414552481217,Split
SVM,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.46971509796763855,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.44477611940298506,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.6043096256656689,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48108047978991425,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.5196672671460564,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4809300078695371,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.5267197413721748,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.5047770163300019,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4809300078695371,Split
Logit,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48854240669921545,Split
kNN,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48854240669921545,Split
RandomForest,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48854240669921545,Split
SVM,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.48854240669921545,Split
Logit,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.441720581150866,Split
kNN,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.6433756711666203,Split
RandomForest,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.4757173909072643,Split
SVM,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.7335869448681748,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48666031625071443,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.502757485118338,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48666031625071443,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48666031625071443,Split
Logit,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4988772115667161,Split
RandomForest,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4988772115667161,Split
kNN,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4988772115667161,Split
SVM,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4988772115667161,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4868965517241379,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4868965517241379,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48642342729050414,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4868965517241379,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4802047114896277,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.5305448360391573,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.5963562881221215,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4802047114896277,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4970705482207512,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4970705482207512,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4970705482207512,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4970705482207512,Split
Logit,MaffioVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48877669785510225,Split
kNN,MaffioVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48877669785510225,Split
RandomForest,MaffioVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48877669785510225,Split
SVM,MaffioVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48877669785510225,Split
Logit,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.49387755102040815,Split
kNN,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.49387755102040815,Split
RandomForest,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.49387755102040815,Split
SVM,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.49387755102040815,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4970705482207512,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4970705482207512,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4970705482207512,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4970705482207512,Split
Logit,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4838110648790261,Split
kNN,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.5109265492838957,Split
RandomForest,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4838110648790261,Split
SVM,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4838110648790261,Split
Logit,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4700946700163771,Split
kNN,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.640340353294227,Split
RandomForest,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.46294414552481217,Split
SVM,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4759951871424953,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.5064989574793497,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.5781136182106817,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.45399193757026407,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.511411439992386,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4809300078695371,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.583073776844346,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.516905787335377,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.4809300078695371,Split
Logit,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48854240669921545,Split
kNN,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.5070501888683706,Split
RandomForest,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48854240669921545,Split
SVM,ValerioSali,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.48854240669921545,Split
Logit,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.603758436511462,Split
kNN,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.7250200239863026,Split
RandomForest,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.45460895787693173,Split
SVM,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.7307640788938091,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5431937694551056,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48666031625071443,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48666031625071443,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48666031625071443,Split
Logit,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4988772115667161,Split
kNN,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4988772115667161,Split
SVM,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4988772115667161,Split
RandomForest,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4988772115667161,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5433737912212024,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4868965517241379,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4861871918170806,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4868965517241379,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.7181226988141881,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4802047114896277,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5846485858103456,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5259288378963834,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5639615258018505,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
Logit,MaffioVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.7503101056005622,Split
kNN,MaffioVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48877669785510225,Split
SVM,MaffioVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48877669785510225,Split
RandomForest,MaffioVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48877669785510225,Split
Logit,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5274351702533874,Split
kNN,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49387755102040815,Split
SVM,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49387755102040815,Split
RandomForest,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.49387755102040815,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4970705482207512,Split
Logit,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.6806799389832258,Split
kNN,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4838110648790261,Split
RandomForest,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4838110648790261,Split
SVM,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4838110648790261,Split
Logit,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.7218351984724082,Split
kNN,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.46346129055062774,Split
SVM,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.46294414552481217,Split
RandomForest,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.46294414552481217,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.8377902831125743,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5234242516332168,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4677620768750989,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.540558403488378,Split
Logit,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.6310583776727671,Split
kNN,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4809300078695371,Split
RandomForest,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.516495929422148,Split
SVM,PietroBembo,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4809300078695371,Split
Logit,ValerioSali,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5906461003304232,Split
kNN,ValerioSali,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48854240669921545,Split
SVM,ValerioSali,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48854240669921545,Split
RandomForest,ValerioSali,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.48854240669921545,Split
Logit,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.8506124295842632,Split
kNN,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.4230703673985429,Split
SVM,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.602828825268889,Split
RandomForest,VeronicaFranco,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.5531336371874477,Split
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48666031625071443,Split
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5035511526004953,Split
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48666031625071443,Split
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48666031625071443,Split
Logit,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4988772115667161,Split
SVM,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4988772115667161,Split
kNN,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4988772115667161,Split
RandomForest,BartolomeoZacco,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4988772115667161,Split
Logit,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4868965517241379,Split
kNN,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5352717097000026,Split
SVM,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4868965517241379,Split
RandomForest,CelioMagno,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4864240807772909,Split
Logit,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4802047114896277,Split
kNN,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.51254452155394,Split
SVM,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.503641186399807,Split
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5963562881221215,Split
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4970705482207512,Split
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4970705482207512,Split
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4970705482207512,Split
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4970705482207512,Split
Logit,MaffioVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48877669785510225,Split
kNN,MaffioVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48877669785510225,Split
SVM,MaffioVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.48877669785510225,Split
RandomForest,MaffioVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5284408123634599,Split
Logit,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49387755102040815,Split
kNN,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49387755102040815,Split
SVM,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49387755102040815,Split
RandomForest,MarcoStecchini,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.49387755102040815,Split
Logit,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4970705482207512,Split
kNN,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4970705482207512,Split
SVM,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4970705482207512,Split
RandomForest,MarcoVenier,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4970705482207512,Split
Logit,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4838110648790261,Split
kNN,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4973684748620271,Split
SVM,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4838110648790261,Split
RandomForest,MuzioManfredi,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5385969453459022,Split
Logit,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.46346129055062774,Split
kNN,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.6164063068092361,Split
SVM,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.4759951871424953,Split
RandomForest,OrsattoGiustinian,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.46945652545473077,Split
Logit,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.44477611940298506,Split
kNN,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.6135037023370512,Split
SVM,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.60091396036493,Split
RandomForest,Petrarca,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.5458740603076941,Split
