classifier,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.3299407532659114,Split
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.13255242782192975,Split
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,StandardScaler,0.16166221067464934,Split
kNN,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.22347054425391666,Split
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.024674231979354477,Split
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.16256817360362055,Split
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,L1,0.13867419080045718,Split
kNN,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.2368798704156928,Split
Logit,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.1481701396806909,Split
SVM,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.15440819606900458,Split
RandomForest,Count,Char,Trigrams,0.9,0.0,1000,1000,L2,0.14116658018536785,Split
kNN,Count,Char,Trigrams,0.9,0.1,None,1037,StandardScaler,0.05421324604541894,Split
Logit,Count,Char,Trigrams,0.9,0.1,None,1037,StandardScaler,0.3467285928319907,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,None,1037,StandardScaler,0.1235778038755216,Split
SVM,Count,Char,Trigrams,0.9,0.1,None,1037,StandardScaler,0.16110327216554524,Split
kNN,Count,Char,Trigrams,0.9,0.1,None,1037,L1,0.21966207697421988,Split
Logit,Count,Char,Trigrams,0.9,0.1,None,1037,L1,0.024674231979354477,Split
SVM,Count,Char,Trigrams,0.9,0.1,None,1037,L1,0.16141418887490253,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,None,1037,L1,0.14367524600040246,Split
kNN,Count,Char,Trigrams,0.9,0.1,None,1037,L2,0.2356173119002124,Split
Logit,Count,Char,Trigrams,0.9,0.1,None,1037,L2,0.1485862364917684,Split
SVM,Count,Char,Trigrams,0.9,0.1,None,1037,L2,0.15316712762904508,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,None,1037,L2,0.13641220553741776,Split
kNN,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.053643362487729766,Split
Logit,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.329320340088227,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.1394423783834575,Split
SVM,Count,Char,Trigrams,0.9,0.1,1000,1000,StandardScaler,0.16133668860302722,Split
kNN,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.21658553342060607,Split
Logit,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.024674231979354477,Split
SVM,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.16080853849554796,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,1000,1000,L1,0.1413861017482092,Split
kNN,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.23295097424067235,Split
Logit,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.1476668412993996,Split
SVM,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.15302758377625678,Split
RandomForest,Count,Char,Trigrams,0.9,0.1,1000,1000,L2,0.14174033814090872,Split
kNN,Count,Char,Trigrams,0.9,0.2,None,511,StandardScaler,0.08145857110128378,Split
Logit,Count,Char,Trigrams,0.9,0.2,None,511,StandardScaler,0.2849311443988078,Split
SVM,Count,Char,Trigrams,0.9,0.2,None,511,StandardScaler,0.1639877765424443,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,None,511,StandardScaler,0.12776699819427426,Split
kNN,Count,Char,Trigrams,0.9,0.2,None,511,L1,0.18740070804277123,Split
Logit,Count,Char,Trigrams,0.9,0.2,None,511,L1,0.0260460360279732,Split
SVM,Count,Char,Trigrams,0.9,0.2,None,511,L1,0.15405927111660708,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,None,511,L1,0.12860036154095336,Split
kNN,Count,Char,Trigrams,0.9,0.2,None,511,L2,0.22201282199731417,Split
Logit,Count,Char,Trigrams,0.9,0.2,None,511,L2,0.14146086920768416,Split
SVM,Count,Char,Trigrams,0.9,0.2,None,511,L2,0.15231578580656133,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,None,511,L2,0.13636140538192668,Split
kNN,Count,Char,Trigrams,0.9,0.2,1000,511,StandardScaler,0.08145857110128378,Split
Logit,Count,Char,Trigrams,0.9,0.2,1000,511,StandardScaler,0.2849311443988078,Split
SVM,Count,Char,Trigrams,0.9,0.2,1000,511,StandardScaler,0.1639877765424443,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,511,StandardScaler,0.13243554740641658,Split
kNN,Count,Char,Trigrams,0.9,0.2,1000,511,L1,0.18740070804277123,Split
Logit,Count,Char,Trigrams,0.9,0.2,1000,511,L1,0.0260460360279732,Split
SVM,Count,Char,Trigrams,0.9,0.2,1000,511,L1,0.15405927111660708,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,511,L1,0.12898707766420028,Split
kNN,Count,Char,Trigrams,0.9,0.2,1000,511,L2,0.22201282199731417,Split
Logit,Count,Char,Trigrams,0.9,0.2,1000,511,L2,0.14146086920768416,Split
SVM,Count,Char,Trigrams,0.9,0.2,1000,511,L2,0.15231578580656133,Split
RandomForest,Count,Char,Trigrams,0.9,0.2,1000,511,L2,0.13813003079358235,Split
kNN,Count,Char,Trigrams,1.0,0.0,None,3409,StandardScaler,0.034313564583203275,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3409,StandardScaler,0.13382913822252315,Split
Logit,Count,Char,Trigrams,1.0,0.0,None,3409,StandardScaler,0.3392538795682675,Split
SVM,Count,Char,Trigrams,1.0,0.0,None,3409,StandardScaler,0.10368232974330871,Split
kNN,Count,Char,Trigrams,1.0,0.0,None,3409,L1,0.25447636491584397,Split
Logit,Count,Char,Trigrams,1.0,0.0,None,3409,L1,0.024674231979354477,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3409,L1,0.1553975511042711,Split
SVM,Count,Char,Trigrams,1.0,0.0,None,3409,L1,0.16104378523079546,Split
kNN,Count,Char,Trigrams,1.0,0.0,None,3409,L2,0.25571912630022015,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,None,3409,L2,0.14037861830086848,Split
Logit,Count,Char,Trigrams,1.0,0.0,None,3409,L2,0.15039238350960638,Split
SVM,Count,Char,Trigrams,1.0,0.0,None,3409,L2,0.1536585743726854,Split
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.05307335343974107,Split
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.3364681766763354,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.13438693916908448,Split
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,StandardScaler,0.1619786691897291,Split
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.2316908430969639,Split
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.024674231979354477,Split
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.16049835928654985,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,L1,0.147672425742294,Split
kNN,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.23503008503213674,Split
Logit,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.14874486421067418,Split
SVM,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.1544920602959238,Split
RandomForest,Count,Char,Trigrams,1.0,0.0,1000,1000,L2,0.1309212543348328,Split
kNN,Count,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.050647618851639785,Split
Logit,Count,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.3437478994056946,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.13187563834915114,Split
SVM,Count,Char,Trigrams,1.0,0.1,None,1038,StandardScaler,0.16130952495725756,Split
kNN,Count,Char,Trigrams,1.0,0.1,None,1038,L1,0.22240107354470592,Split
Logit,Count,Char,Trigrams,1.0,0.1,None,1038,L1,0.024674231979354477,Split
SVM,Count,Char,Trigrams,1.0,0.1,None,1038,L1,0.16030990354543606,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1038,L1,0.14234751592941872,Split
kNN,Count,Char,Trigrams,1.0,0.1,None,1038,L2,0.23427019550468367,Split
Logit,Count,Char,Trigrams,1.0,0.1,None,1038,L2,0.15057093740358707,Split
SVM,Count,Char,Trigrams,1.0,0.1,None,1038,L2,0.15282069641814974,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,None,1038,L2,0.13152947306919946,Split
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.0528604540487665,Split
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.33790482777485004,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.13583192325257595,Split
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,StandardScaler,0.15992904430553903,Split
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.2216994342853206,Split
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.024674231979354477,Split
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.16052969223351643,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,L1,0.14368585863679975,Split
kNN,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.23332785749808552,Split
Logit,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.149003492161103,Split
SVM,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.15473341547657596,Split
RandomForest,Count,Char,Trigrams,1.0,0.1,1000,1000,L2,0.1427116093955372,Split
kNN,Count,Char,Trigrams,1.0,0.2,None,512,StandardScaler,0.07660917904873411,Split
Logit,Count,Char,Trigrams,1.0,0.2,None,512,StandardScaler,0.28486989134863633,Split
SVM,Count,Char,Trigrams,1.0,0.2,None,512,StandardScaler,0.16297481455385518,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,None,512,StandardScaler,0.12528208608712146,Split
kNN,Count,Char,Trigrams,1.0,0.2,None,512,L1,0.20034793751580768,Split
Logit,Count,Char,Trigrams,1.0,0.2,None,512,L1,0.0260460360279732,Split
SVM,Count,Char,Trigrams,1.0,0.2,None,512,L1,0.15697152900020334,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,None,512,L1,0.13935766932409813,Split
kNN,Count,Char,Trigrams,1.0,0.2,None,512,L2,0.23087836342142146,Split
Logit,Count,Char,Trigrams,1.0,0.2,None,512,L2,0.15062589436267776,Split
SVM,Count,Char,Trigrams,1.0,0.2,None,512,L2,0.15379113987618748,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,None,512,L2,0.13181292158195082,Split
kNN,Count,Char,Trigrams,1.0,0.2,1000,512,StandardScaler,0.07660917904873411,Split
Logit,Count,Char,Trigrams,1.0,0.2,1000,512,StandardScaler,0.28486989134863633,Split
SVM,Count,Char,Trigrams,1.0,0.2,1000,512,StandardScaler,0.16297481455385518,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,512,StandardScaler,0.13625118478954387,Split
kNN,Count,Char,Trigrams,1.0,0.2,1000,512,L1,0.20034793751580768,Split
Logit,Count,Char,Trigrams,1.0,0.2,1000,512,L1,0.0260460360279732,Split
SVM,Count,Char,Trigrams,1.0,0.2,1000,512,L1,0.15697152900020334,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,512,L1,0.13270395087341266,Split
kNN,Count,Char,Trigrams,1.0,0.2,1000,512,L2,0.23087836342142146,Split
Logit,Count,Char,Trigrams,1.0,0.2,1000,512,L2,0.15062589436267776,Split
SVM,Count,Char,Trigrams,1.0,0.2,1000,512,L2,0.15379113987618748,Split
RandomForest,Count,Char,Trigrams,1.0,0.2,1000,512,L2,0.1273462831100661,Split
kNN,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.021728982927118567,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.2079504042519796,Split
Logit,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.3381403472108306,Split
SVM,Count,Word,Unigrams,0.8,0.0,None,10508,StandardScaler,0.07380176328456672,Split
kNN,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.20905445255864516,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.2012535800693441,Split
Logit,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.05228025927478457,Split
SVM,Count,Word,Unigrams,0.8,0.0,None,10508,L1,0.16382416918289447,Split
kNN,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.21752693505592682,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.20072971542091267,Split
Logit,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.18371747946921232,Split
SVM,Count,Word,Unigrams,0.8,0.0,None,10508,L2,0.172458061008084,Split
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.053404533427188296,Split
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.41649596061787325,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.24476405577032653,Split
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,StandardScaler,0.16390046691756519,Split
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.18644731610956156,Split
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.06356537035990865,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.2344954973863913,Split
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,L1,0.20151622398059746,Split
kNN,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.2309429032836754,Split
Logit,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.21312449343012954,Split
SVM,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.2059570687890544,Split
RandomForest,Count,Word,Unigrams,0.8,0.0,1000,1000,L2,0.2410968340744445,Split
kNN,Count,Word,Unigrams,0.8,0.1,None,107,StandardScaler,0.15315502044628324,Split
Logit,Count,Word,Unigrams,0.8,0.1,None,107,StandardScaler,0.29995251966767106,Split
SVM,Count,Word,Unigrams,0.8,0.1,None,107,StandardScaler,0.20317042027018886,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,None,107,StandardScaler,0.20251900983599921,Split
kNN,Count,Word,Unigrams,0.8,0.1,None,107,L1,0.16709161423587438,Split
Logit,Count,Word,Unigrams,0.8,0.1,None,107,L1,0.06379875244595772,Split
SVM,Count,Word,Unigrams,0.8,0.1,None,107,L1,0.20178732908665167,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,None,107,L1,0.19545173595587487,Split
kNN,Count,Word,Unigrams,0.8,0.1,None,107,L2,0.16876664716343992,Split
Logit,Count,Word,Unigrams,0.8,0.1,None,107,L2,0.2037849174227727,Split
SVM,Count,Word,Unigrams,0.8,0.1,None,107,L2,0.21733895972012054,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,None,107,L2,0.2015789633464147,Split
kNN,Count,Word,Unigrams,0.8,0.1,1000,107,StandardScaler,0.15315502044628324,Split
Logit,Count,Word,Unigrams,0.8,0.1,1000,107,StandardScaler,0.29995251966767106,Split
SVM,Count,Word,Unigrams,0.8,0.1,1000,107,StandardScaler,0.20317042027018886,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,107,StandardScaler,0.20338833977810697,Split
kNN,Count,Word,Unigrams,0.8,0.1,1000,107,L1,0.16709161423587438,Split
Logit,Count,Word,Unigrams,0.8,0.1,1000,107,L1,0.06379875244595772,Split
SVM,Count,Word,Unigrams,0.8,0.1,1000,107,L1,0.20178732908665167,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,107,L1,0.18592224259823412,Split
kNN,Count,Word,Unigrams,0.8,0.1,1000,107,L2,0.16876664716343992,Split
Logit,Count,Word,Unigrams,0.8,0.1,1000,107,L2,0.2037849174227727,Split
SVM,Count,Word,Unigrams,0.8,0.1,1000,107,L2,0.21733895972012054,Split
RandomForest,Count,Word,Unigrams,0.8,0.1,1000,107,L2,0.20426065224220422,Split
kNN,Count,Word,Unigrams,0.8,0.2,None,43,StandardScaler,0.14108071177859707,Split
Logit,Count,Word,Unigrams,0.8,0.2,None,43,StandardScaler,0.2356441184621282,Split
SVM,Count,Word,Unigrams,0.8,0.2,None,43,StandardScaler,0.13902454959420085,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,None,43,StandardScaler,0.1490424089221513,Split
kNN,Count,Word,Unigrams,0.8,0.2,None,43,L1,0.15932238136360946,Split
Logit,Count,Word,Unigrams,0.8,0.2,None,43,L1,0.07105286428814502,Split
SVM,Count,Word,Unigrams,0.8,0.2,None,43,L1,0.14610411810669557,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,None,43,L1,0.1335096111977233,Split
kNN,Count,Word,Unigrams,0.8,0.2,None,43,L2,0.1574592853993283,Split
Logit,Count,Word,Unigrams,0.8,0.2,None,43,L2,0.15424132252394054,Split
SVM,Count,Word,Unigrams,0.8,0.2,None,43,L2,0.15051667606551697,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,None,43,L2,0.1375196040753531,Split
kNN,Count,Word,Unigrams,0.8,0.2,1000,43,StandardScaler,0.14108071177859707,Split
Logit,Count,Word,Unigrams,0.8,0.2,1000,43,StandardScaler,0.2356441184621282,Split
SVM,Count,Word,Unigrams,0.8,0.2,1000,43,StandardScaler,0.13902454959420085,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,43,StandardScaler,0.1457554984126418,Split
kNN,Count,Word,Unigrams,0.8,0.2,1000,43,L1,0.15932238136360946,Split
Logit,Count,Word,Unigrams,0.8,0.2,1000,43,L1,0.07105286428814502,Split
SVM,Count,Word,Unigrams,0.8,0.2,1000,43,L1,0.14610411810669557,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,43,L1,0.13376602922658906,Split
kNN,Count,Word,Unigrams,0.8,0.2,1000,43,L2,0.1574592853993283,Split
Logit,Count,Word,Unigrams,0.8,0.2,1000,43,L2,0.15424132252394054,Split
SVM,Count,Word,Unigrams,0.8,0.2,1000,43,L2,0.15051667606551697,Split
RandomForest,Count,Word,Unigrams,0.8,0.2,1000,43,L2,0.14760986970980294,Split
kNN,Count,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.021728982927118567,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.19337383029945468,Split
Logit,Count,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.27733567903342005,Split
SVM,Count,Word,Unigrams,0.9,0.0,None,10509,StandardScaler,0.07382229745787255,Split
kNN,Count,Word,Unigrams,0.9,0.0,None,10509,L1,0.18011046293205316,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,None,10509,L1,0.19097623173804268,Split
Logit,Count,Word,Unigrams,0.9,0.0,None,10509,L1,0.053150292983129455,Split
SVM,Count,Word,Unigrams,0.9,0.0,None,10509,L1,0.16664052241427116,Split
kNN,Count,Word,Unigrams,0.9,0.0,None,10509,L2,0.19418372990029162,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,None,10509,L2,0.1821036970762369,Split
Logit,Count,Word,Unigrams,0.9,0.0,None,10509,L2,0.18798926776451108,Split
SVM,Count,Word,Unigrams,0.9,0.0,None,10509,L2,0.1766958802404646,Split
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.05373048638641698,Split
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.41645978953569135,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.23903657898830946,Split
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,StandardScaler,0.16336065973057476,Split
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.1685271505830049,Split
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.06398450984380989,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.23565896811457535,Split
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,L1,0.21510460278065047,Split
kNN,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.2368896239999876,Split
Logit,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.21348206583340065,Split
RandomForest,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.23333327290229486,Split
SVM,Count,Word,Unigrams,0.9,0.0,1000,1000,L2,0.22295624419740148,Split
kNN,Count,Word,Unigrams,0.9,0.1,None,108,StandardScaler,0.14793185526711453,Split
Logit,Count,Word,Unigrams,0.9,0.1,None,108,StandardScaler,0.29513354874772746,Split
SVM,Count,Word,Unigrams,0.9,0.1,None,108,StandardScaler,0.20826157530949796,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,None,108,StandardScaler,0.1903652680603339,Split
kNN,Count,Word,Unigrams,0.9,0.1,None,108,L1,0.17155805705480076,Split
Logit,Count,Word,Unigrams,0.9,0.1,None,108,L1,0.06512760674229488,Split
SVM,Count,Word,Unigrams,0.9,0.1,None,108,L1,0.2048245326504429,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,None,108,L1,0.19389715380822792,Split
kNN,Count,Word,Unigrams,0.9,0.1,None,108,L2,0.1867969624002074,Split
Logit,Count,Word,Unigrams,0.9,0.1,None,108,L2,0.19960110592098643,Split
SVM,Count,Word,Unigrams,0.9,0.1,None,108,L2,0.2241689195985388,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,None,108,L2,0.19298838923980044,Split
kNN,Count,Word,Unigrams,0.9,0.1,1000,108,StandardScaler,0.14793185526711453,Split
Logit,Count,Word,Unigrams,0.9,0.1,1000,108,StandardScaler,0.29513354874772746,Split
SVM,Count,Word,Unigrams,0.9,0.1,1000,108,StandardScaler,0.20826157530949796,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,108,StandardScaler,0.2034883986565499,Split
kNN,Count,Word,Unigrams,0.9,0.1,1000,108,L1,0.17155805705480076,Split
Logit,Count,Word,Unigrams,0.9,0.1,1000,108,L1,0.06512760674229488,Split
SVM,Count,Word,Unigrams,0.9,0.1,1000,108,L1,0.2048245326504429,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,108,L1,0.18305895329183933,Split
kNN,Count,Word,Unigrams,0.9,0.1,1000,108,L2,0.1867969624002074,Split
Logit,Count,Word,Unigrams,0.9,0.1,1000,108,L2,0.19960110592098643,Split
SVM,Count,Word,Unigrams,0.9,0.1,1000,108,L2,0.2241689195985388,Split
RandomForest,Count,Word,Unigrams,0.9,0.1,1000,108,L2,0.1981856725872754,Split
kNN,Count,Word,Unigrams,0.9,0.2,None,44,StandardScaler,0.14384769470654438,Split
Logit,Count,Word,Unigrams,0.9,0.2,None,44,StandardScaler,0.24077312725090863,Split
SVM,Count,Word,Unigrams,0.9,0.2,None,44,StandardScaler,0.15020895225991618,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,None,44,StandardScaler,0.1351029911172286,Split
kNN,Count,Word,Unigrams,0.9,0.2,None,44,L1,0.1324541069923629,Split
Logit,Count,Word,Unigrams,0.9,0.2,None,44,L1,0.07368382001095532,Split
SVM,Count,Word,Unigrams,0.9,0.2,None,44,L1,0.1468284176092728,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,None,44,L1,0.13340546000339507,Split
kNN,Count,Word,Unigrams,0.9,0.2,None,44,L2,0.15182855683692417,Split
Logit,Count,Word,Unigrams,0.9,0.2,None,44,L2,0.1516495991316516,Split
SVM,Count,Word,Unigrams,0.9,0.2,None,44,L2,0.15987598662435606,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,None,44,L2,0.13205093518093228,Split
kNN,Count,Word,Unigrams,0.9,0.2,1000,44,StandardScaler,0.14384769470654438,Split
Logit,Count,Word,Unigrams,0.9,0.2,1000,44,StandardScaler,0.24077312725090863,Split
SVM,Count,Word,Unigrams,0.9,0.2,1000,44,StandardScaler,0.15020895225991618,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,44,StandardScaler,0.14742709288941394,Split
kNN,Count,Word,Unigrams,0.9,0.2,1000,44,L1,0.1324541069923629,Split
Logit,Count,Word,Unigrams,0.9,0.2,1000,44,L1,0.07368382001095532,Split
SVM,Count,Word,Unigrams,0.9,0.2,1000,44,L1,0.1468284176092728,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,44,L1,0.14147786946970645,Split
kNN,Count,Word,Unigrams,0.9,0.2,1000,44,L2,0.15182855683692417,Split
Logit,Count,Word,Unigrams,0.9,0.2,1000,44,L2,0.1516495991316516,Split
SVM,Count,Word,Unigrams,0.9,0.2,1000,44,L2,0.15987598662435606,Split
RandomForest,Count,Word,Unigrams,0.9,0.2,1000,44,L2,0.14392723025839424,Split
kNN,Count,Word,Unigrams,1.0,0.0,None,10509,StandardScaler,0.021728982927118567,Split
RandomForest,Count,Word,Unigrams,1.0,0.0,None,10509,StandardScaler,0.20638892978554405,Split
Logit,Count,Word,Unigrams,1.0,0.0,None,10509,StandardScaler,0.27733567903342005,Split
SVM,Count,Word,Unigrams,1.0,0.0,None,10509,StandardScaler,0.07382229745787255,Split
