classifier,author,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.4900152304956488,Whole
SVM,MarcoVenier,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.49079737229584325,Whole
kNN,MarcoVenier,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.4892258466417488,Whole
RandomForest,MarcoVenier,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.49079737229584325,Whole
Logit,Petrarca,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.7067484617952912,Whole
kNN,Petrarca,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.6192766259692367,Whole
SVM,Petrarca,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.6802468659104518,Whole
RandomForest,Petrarca,Count,Word,Unigrams,0.9,0.2,None,70,L2,0.6947121067839174,Whole
SVM,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.6188673404453641,Whole
kNN,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.783392943534453,Whole
Logit,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.8234518913079109,Whole
RandomForest,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.8018096086816465,Whole
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.47634022162324047,Whole
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.569514047937595,Whole
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.6507014887940074,Whole
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.47383503068706645,Whole
SVM,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.4852711165849614,Whole
kNN,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.48446670548701337,Whole
Logit,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.5714709275324688,Whole
RandomForest,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.47695576239582077,Whole
SVM,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.4713369963369963,Whole
kNN,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.4886536665948431,Whole
Logit,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.557567835214894,Whole
RandomForest,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.4696428571428572,Whole
SVM,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.46879935895954206,Whole
kNN,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.5353537282172139,Whole
Logit,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.5748050191058832,Whole
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.46879935895954206,Whole
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.4900152304956488,Whole
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.48844370484155425,Whole
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.4900152304956488,Whole
SVM,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.49079737229584325,Whole
kNN,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.5352222239870725,Whole
RandomForest,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.49079737229584325,Whole
kNN,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.6091019464334777,Whole
SVM,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.6267813457820143,Whole
Logit,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.6951920022674741,Whole
RandomForest,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,StandardScaler,0.6768449973631361,Whole
SVM,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.5328539713734605,Whole
Logit,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.48447438962544376,Whole
kNN,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4678204742458143,Whole
RandomForest,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.6524484576422015,Whole
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.47634022162324047,Whole
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.47634022162324047,Whole
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.5560153090916011,Whole
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.47634022162324047,Whole
SVM,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4852711165849614,Whole
Logit,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4852711165849614,Whole
kNN,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4932144347723267,Whole
RandomForest,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4852711165849614,Whole
Logit,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4713369963369963,Whole
SVM,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4713369963369963,Whole
kNN,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4687998405103668,Whole
RandomForest,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4713369963369963,Whole
Logit,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.46879935895954206,Whole
kNN,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.46879935895954206,Whole
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4900152304956488,Whole
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4900152304956488,Whole
SVM,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.49079737229584325,Whole
kNN,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.4900152304956488,Whole
RandomForest,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.49079737229584325,Whole
Logit,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.7071725620131023,Whole
kNN,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.5519651009469896,Whole
SVM,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.7012384234253689,Whole
RandomForest,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,L1,0.676728732700188,Whole
SVM,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.6995429069878356,Whole
Logit,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.48447438962544376,Whole
kNN,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.569838680208586,Whole
RandomForest,Franco,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.6356505248173012,Whole
SVM,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.47634022162324047,Whole
Logit,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.47634022162324047,Whole
kNN,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.5286313524340464,Whole
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.5073958824070601,Whole
SVM,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4852711165849614,Whole
Logit,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4852711165849614,Whole
kNN,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.5073059085127861,Whole
RandomForest,PietroBembo,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4852711165849614,Whole
kNN,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4687998405103668,Whole
SVM,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4713369963369963,Whole
Logit,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4713369963369963,Whole
kNN,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.5348407660300863,Whole
Logit,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4679482363978931,Whole
SVM,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4900152304956488,Whole
kNN,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4900152304956488,Whole
SVM,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.49079737229584325,Whole
kNN,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.4892258466417488,Whole
RandomForest,MarcoVenier,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.49079737229584325,Whole
Logit,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.7067484617952912,Whole
kNN,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.6192766259692367,Whole
SVM,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.6802468659104518,Whole
RandomForest,Petrarca,Count,Word,Unigrams,0.9,0.2,1000,70,L2,0.6707136470138892,Whole
kNN,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.48447438962544376,Whole
RandomForest,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.7951870704601588,Whole
Logit,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.5752740974330126,Whole
SVM,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.48447438962544376,Whole
kNN,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.47634022162324047,Whole
Logit,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4746780473195568,Whole
SVM,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.47634022162324047,Whole
kNN,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4852711165849614,Whole
Logit,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4852711165849614,Whole
RandomForest,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.48447438962544376,Whole
SVM,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4852711165849614,Whole
kNN,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4713369963369963,Whole
Logit,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4977299016772701,Whole
RandomForest,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.48827352704684124,Whole
SVM,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4713369963369963,Whole
kNN,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.5026260363524185,Whole
Logit,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4644603027629007,Whole
SVM,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.46879935895954206,Whole
kNN,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.49079737229584325,Whole
kNN,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.41376336793228674,Whole
Logit,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.8061345062113378,Whole
RandomForest,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.7664766201928038,Whole
SVM,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,StandardScaler,0.43627155528154477,Whole
kNN,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.2821276558298074,Whole
Logit,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.48447438962544376,Whole
SVM,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.5328539713734605,Whole
RandomForest,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.48447438962544376,Whole
kNN,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.47634022162324047,Whole
Logit,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.47634022162324047,Whole
SVM,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.47634022162324047,Whole
Logit,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4852711165849614,Whole
kNN,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.48617267603915243,Whole
RandomForest,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4852711165849614,Whole
SVM,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4852711165849614,Whole
kNN,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4713369963369963,Whole
Logit,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4713369963369963,Whole
SVM,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4713369963369963,Whole
kNN,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.46879935895954206,Whole
Logit,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.46879935895954206,Whole
kNN,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.49079737229584325,Whole
Logit,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.38664368885201106,Whole
kNN,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.42489432267167243,Whole
RandomForest,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.8192363846033571,Whole
SVM,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,L1,0.7673697068093484,Whole
kNN,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.3251922895738815,Whole
Logit,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.48447438962544376,Whole
RandomForest,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.48447438962544376,Whole
SVM,Franco,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.7374173763756543,Whole
kNN,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.47551307327306613,Whole
Logit,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.47634022162324047,Whole
SVM,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.47634022162324047,Whole
kNN,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.48210843357304684,Whole
Logit,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4852711165849614,Whole
RandomForest,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4852711165849614,Whole
SVM,PietroBembo,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4852711165849614,Whole
kNN,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4713369963369963,Whole
Logit,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4713369963369963,Whole
SVM,CelioMagno,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4713369963369963,Whole
kNN,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4679482363978931,Whole
Logit,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.46879935895954206,Whole
kNN,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4892330886954543,Whole
Logit,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4900152304956488,Whole
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4900152304956488,Whole
SVM,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.4900152304956488,Whole
Logit,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.49079737229584325,Whole
RandomForest,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.49079737229584325,Whole
kNN,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.5059169026248226,Whole
Logit,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.7609024827822979,Whole
RandomForest,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.7635328982217109,Whole
SVM,Petrarca,Count,Word,Unigrams,1.0,0.0,None,8431,L2,0.7695070139332434,Whole
kNN,Franco,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.5752740974330126,Whole
SVM,Franco,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.48447438962544376,Whole
Logit,Franco,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.7951870704601588,Whole
RandomForest,Franco,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.7883142196232553,Whole
kNN,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.47634022162324047,Whole
Logit,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.569514047937595,Whole
SVM,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4721245621573759,Whole
kNN,PietroBembo,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.5276912426445137,Whole
SVM,PietroBembo,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4852711165849614,Whole
Logit,PietroBembo,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.47787838639869434,Whole
RandomForest,PietroBembo,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4778234515286007,Whole
kNN,CelioMagno,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4977299016772701,Whole
Logit,CelioMagno,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.5756117828239663,Whole
SVM,CelioMagno,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4844473584491733,Whole
kNN,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4925160110711975,Whole
Logit,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.5632222695841621,Whole
SVM,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.46879935895954206,Whole
RandomForest,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.46534504690445977,Whole
kNN,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4892330886954543,Whole
SVM,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4900152304956488,Whole
Logit,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4892330886954543,Whole
RandomForest,GiorgioGradenigo,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4900152304956488,Whole
kNN,MarcoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.49079737229584325,Whole
SVM,MarcoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.49079737229584325,Whole
Logit,MarcoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4892258466417488,Whole
RandomForest,MarcoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.4900152304956488,Whole
kNN,Petrarca,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.5242417034743103,Whole
Logit,Petrarca,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.8007195028063777,Whole
SVM,Petrarca,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.7466428183573796,Whole
RandomForest,Petrarca,Count,Word,Unigrams,1.0,0.0,1000,1000,StandardScaler,0.8099741881591309,Whole
Logit,Franco,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.48447438962544376,Whole
SVM,Franco,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.5328539713734605,Whole
kNN,Franco,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.36775170791870476,Whole
RandomForest,Franco,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.6508621650289413,Whole
kNN,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.504043126684636,Whole
Logit,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.47634022162324047,Whole
SVM,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.47634022162324047,Whole
RandomForest,AntonGiacomoCorso,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.47634022162324047,Whole
Logit,PietroBembo,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.4852711165849614,Whole
kNN,PietroBembo,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.4913003055023047,Whole
SVM,PietroBembo,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.4852711165849614,Whole
RandomForest,PietroBembo,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.4852711165849614,Whole
Logit,CelioMagno,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.4713369963369963,Whole
kNN,CelioMagno,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.4713369963369963,Whole
SVM,CelioMagno,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.4713369963369963,Whole
RandomForest,CelioMagno,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.4713369963369963,Whole
Logit,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.46879935895954206,Whole
kNN,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.46879935895954206,Whole
SVM,DomenicoVenier,Count,Word,Unigrams,1.0,0.0,1000,1000,L1,0.46879935895954206,Whole
