classifier,vectorizer,ngram type,ngram range,max_df,min_df,max_f,num_f,scaler,f1-score,type
Logit,TfIdf,Char,Bigrams,0.8,0.0,None,227,L2,0.08249053100298573,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.0,None,227,L2,0.1529001522947588,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.0,1000,227,StandardScaler,0.25686945230654074,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.0,1000,227,StandardScaler,0.15804844342712507,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.0,1000,227,StandardScaler,0.35261596938596657,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.0,1000,227,StandardScaler,0.16342129290498855,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.0,1000,227,L1,0.06750564374229116,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.0,1000,227,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.0,1000,227,L1,0.1599881877650686,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.0,1000,227,L1,0.15504924362481706,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.0,1000,227,L2,0.0931051966400327,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.0,1000,227,L2,0.18311683658045888,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.0,1000,227,L2,0.08249053100298573,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.0,1000,227,L2,0.18123607229619887,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.1,None,151,StandardScaler,0.23820711510611892,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.1,None,151,StandardScaler,0.14582961031330596,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.1,None,151,StandardScaler,0.23806707823754256,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.1,None,151,StandardScaler,0.1611457066658369,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.1,None,151,L1,0.0724739691362928,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.1,None,151,L1,0.17278173109953585,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.1,None,151,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.1,None,151,L1,0.15555958280014884,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.1,None,151,L2,0.09113236118285335,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.1,None,151,L2,0.18304378094596566,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.1,None,151,L2,0.08249053100298573,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.1,None,151,L2,0.1669371621161202,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.1,1000,151,StandardScaler,0.23820711510611892,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.1,1000,151,StandardScaler,0.14582961031330596,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.1,1000,151,StandardScaler,0.23806707823754256,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.1,1000,151,StandardScaler,0.16484558917403005,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.1,1000,151,L1,0.0724739691362928,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.1,1000,151,L1,0.17278173109953585,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.1,1000,151,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.1,1000,151,L1,0.15178388439258003,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.1,1000,151,L2,0.09113236118285335,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.1,1000,151,L2,0.18304378094596566,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.1,1000,151,L2,0.08249053100298573,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.1,1000,151,L2,0.1651788364334515,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.2,None,128,StandardScaler,0.24077037859123693,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.2,None,128,StandardScaler,0.14750677272416404,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.2,None,128,StandardScaler,0.32730651625039986,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.2,None,128,StandardScaler,0.16881342946072322,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.2,None,128,L1,0.07012510475136725,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.2,None,128,L1,0.17574506861063463,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.2,None,128,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.2,None,128,L1,0.16223761940673703,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.2,None,128,L2,0.08614328056418641,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.2,None,128,L2,0.18304378094596566,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.2,None,128,L2,0.08249053100298573,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.2,None,128,L2,0.1565449083415021,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.2,1000,128,StandardScaler,0.24077037859123693,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.2,1000,128,StandardScaler,0.14750677272416404,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.2,1000,128,StandardScaler,0.32730651625039986,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.2,1000,128,StandardScaler,0.16244314967141052,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.2,1000,128,L1,0.07012510475136725,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.2,1000,128,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.2,1000,128,L1,0.17574506861063463,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.2,1000,128,L1,0.1752892375555765,Whole
kNN,TfIdf,Char,Bigrams,0.8,0.2,1000,128,L2,0.08614328056418641,Whole
SVM,TfIdf,Char,Bigrams,0.8,0.2,1000,128,L2,0.18304378094596566,Whole
Logit,TfIdf,Char,Bigrams,0.8,0.2,1000,128,L2,0.08249053100298573,Whole
RandomForest,TfIdf,Char,Bigrams,0.8,0.2,1000,128,L2,0.161337274311536,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.0,None,264,StandardScaler,0.2570442463140427,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.0,None,264,StandardScaler,0.15288471645737092,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.0,None,264,StandardScaler,0.3500001327762196,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.0,None,264,StandardScaler,0.16508838383838384,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.0,None,264,L1,0.06261741251290852,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.0,None,264,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.0,None,264,L1,0.15784590573148224,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.0,None,264,L1,0.18373126521860697,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.0,None,264,L2,0.07204516912998694,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.0,None,264,L2,0.17794531904458075,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.0,None,264,L2,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.0,None,264,L2,0.1804095018743296,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.0,1000,264,StandardScaler,0.2570442463140427,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.0,1000,264,StandardScaler,0.15288471645737092,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.0,1000,264,StandardScaler,0.3500001327762196,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.0,1000,264,StandardScaler,0.1638345174337791,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.0,1000,264,L1,0.06261741251290852,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.0,1000,264,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.0,1000,264,L1,0.15784590573148224,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.0,1000,264,L1,0.15841032537930907,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.0,1000,264,L2,0.07204516912998694,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.0,1000,264,L2,0.17794531904458075,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.0,1000,264,L2,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.0,1000,264,L2,0.1584578645100797,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.1,None,188,StandardScaler,0.23906207523139478,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.1,None,188,StandardScaler,0.14582961031330596,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.1,None,188,StandardScaler,0.24720069705695832,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.1,None,188,StandardScaler,0.16932996315574123,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.1,None,188,L1,0.06488785635766686,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.1,None,188,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.1,None,188,L1,0.17170674280600448,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.1,None,188,L1,0.15464275820288478,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.1,None,188,L2,0.06932409086852954,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.1,None,188,L2,0.18047565406448793,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.1,None,188,L2,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.1,None,188,L2,0.15161038890658454,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.1,1000,188,StandardScaler,0.23906207523139478,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.1,1000,188,StandardScaler,0.14582961031330596,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.1,1000,188,StandardScaler,0.24720069705695832,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.1,1000,188,StandardScaler,0.17294509081065682,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.1,1000,188,L1,0.06488785635766686,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.1,1000,188,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.1,1000,188,L1,0.17170674280600448,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.1,1000,188,L1,0.15949181642895296,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.1,1000,188,L2,0.06932409086852954,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.1,1000,188,L2,0.18047565406448793,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.1,1000,188,L2,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.1,1000,188,L2,0.15690663795885315,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.2,None,165,StandardScaler,0.272704655242893,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.2,None,165,StandardScaler,0.15581224806950658,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.2,None,165,StandardScaler,0.3332828483567518,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.2,None,165,StandardScaler,0.1719240797855055,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.2,None,165,L1,0.07647172876469165,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.2,None,165,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.2,None,165,L1,0.18040698379751183,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.2,None,165,L1,0.15507509393122598,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.2,None,165,L2,0.08070034718069419,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.2,None,165,L2,0.18201074178378618,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.2,None,165,L2,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.2,None,165,L2,0.1546875,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.2,1000,165,StandardScaler,0.272704655242893,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.2,1000,165,StandardScaler,0.15581224806950658,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.2,1000,165,StandardScaler,0.3332828483567518,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.2,1000,165,StandardScaler,0.15817010606466977,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.2,1000,165,L1,0.07647172876469165,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.2,1000,165,L1,0.18040698379751183,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.2,1000,165,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.2,1000,165,L1,0.15718430874680875,Whole
kNN,TfIdf,Char,Bigrams,0.9,0.2,1000,165,L2,0.08070034718069419,Whole
SVM,TfIdf,Char,Bigrams,0.9,0.2,1000,165,L2,0.18201074178378618,Whole
Logit,TfIdf,Char,Bigrams,0.9,0.2,1000,165,L2,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,0.9,0.2,1000,165,L2,0.16639606619226183,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.0,None,329,StandardScaler,0.24313703840307097,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.0,None,329,StandardScaler,0.15896848067071936,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.0,None,329,StandardScaler,0.3507355329198652,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.0,None,329,StandardScaler,0.16622787228008748,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.0,None,329,L1,0.07540617989557025,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.0,None,329,L1,0.13230275968876182,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.0,None,329,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.0,None,329,L1,0.15778852789722353,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.0,None,329,L2,0.07862182598065949,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.0,None,329,L2,0.15723891531672718,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.0,None,329,L2,0.08906608296852199,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.0,None,329,L2,0.1688325944780323,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.0,1000,329,StandardScaler,0.24313703840307097,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.0,1000,329,StandardScaler,0.15896848067071936,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.0,1000,329,StandardScaler,0.3507355329198652,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.0,1000,329,StandardScaler,0.17100165022202996,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.0,1000,329,L1,0.07540617989557025,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.0,1000,329,L1,0.13230275968876182,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.0,1000,329,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.0,1000,329,L1,0.19260224772925102,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.0,1000,329,L2,0.07862182598065949,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.0,1000,329,L2,0.15723891531672718,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.0,1000,329,L2,0.08906608296852199,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.0,1000,329,L2,0.176485788590219,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.1,None,253,StandardScaler,0.24537258262684436,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.1,None,253,StandardScaler,0.15733793682163247,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.1,None,253,StandardScaler,0.2860210767955745,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.1,None,253,StandardScaler,0.16139763014763017,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.1,None,253,L1,0.07345934679210384,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.1,None,253,L1,0.1633596338420544,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.1,None,253,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.1,None,253,L1,0.17255901854958458,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.1,None,253,L2,0.09042250348391749,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.1,None,253,L2,0.18374192331009223,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.1,None,253,L2,0.08906608296852199,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.1,None,253,L2,0.15028922171491432,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.1,1000,253,StandardScaler,0.24537258262684436,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.1,1000,253,StandardScaler,0.15733793682163247,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.1,1000,253,StandardScaler,0.2860210767955745,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.1,1000,253,StandardScaler,0.17461774659587262,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.1,1000,253,L1,0.07345934679210384,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.1,1000,253,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.1,1000,253,L1,0.1633596338420544,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.1,1000,253,L1,0.17677808595530112,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.1,1000,253,L2,0.09042250348391749,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.1,1000,253,L2,0.18374192331009223,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.1,1000,253,L2,0.08906608296852199,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.1,1000,253,L2,0.18040450988564194,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.2,None,230,StandardScaler,0.28009158239421394,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.2,None,230,StandardScaler,0.15581224806950658,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.2,None,230,StandardScaler,0.3767984684122998,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.2,None,230,StandardScaler,0.1692146942231174,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.2,None,230,L1,0.086612030018222,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.2,None,230,L1,0.1609292484100766,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.2,None,230,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.2,None,230,L1,0.21481128821616002,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.2,None,230,L2,0.09145823863731826,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.2,None,230,L2,0.18155108363111214,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.2,None,230,L2,0.08906608296852199,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.2,None,230,L2,0.19249548760418325,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.2,1000,230,StandardScaler,0.28009158239421394,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.2,1000,230,StandardScaler,0.15581224806950658,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.2,1000,230,StandardScaler,0.3767984684122998,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.2,1000,230,StandardScaler,0.16193008855680088,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.2,1000,230,L1,0.086612030018222,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.2,1000,230,L1,0.1609292484100766,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.2,1000,230,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.2,1000,230,L1,0.18705074485455242,Whole
kNN,TfIdf,Char,Bigrams,1.0,0.2,1000,230,L2,0.09145823863731826,Whole
SVM,TfIdf,Char,Bigrams,1.0,0.2,1000,230,L2,0.18155108363111214,Whole
Logit,TfIdf,Char,Bigrams,1.0,0.2,1000,230,L2,0.08906608296852199,Whole
RandomForest,TfIdf,Char,Bigrams,1.0,0.2,1000,230,L2,0.18539581487694692,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.0,None,3262,StandardScaler,0.1806269613490605,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.0,None,3262,StandardScaler,0.14689009661835747,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,None,3262,StandardScaler,0.1674765034450465,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.0,None,3262,StandardScaler,0.2921444596734332,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.0,None,3262,L1,0.0269398993458496,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.0,None,3262,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.0,None,3262,L1,0.1655848182525995,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,None,3262,L1,0.1873665916525025,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.0,None,3262,L2,0.037935835574473054,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.0,None,3262,L2,0.16838785796788647,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.0,None,3262,L2,0.09439529290774763,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,None,3262,L2,0.1532550456738679,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.2936044207012734,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.14885688961958296,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.1767201468288425,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,StandardScaler,0.3811362616827069,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L1,0.03479351392486986,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L1,0.17334443315507153,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L1,0.1818336551792434,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L2,0.060965504021781615,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L2,0.17932694611285696,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L2,0.08248952944074896,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.0,1000,1000,L2,0.17807425845491454,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.1,None,1428,StandardScaler,0.24111904019785413,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.1,None,1428,StandardScaler,0.15550519587076192,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,None,1428,StandardScaler,0.17172390773895496,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.1,None,1428,StandardScaler,0.36797918426727505,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.1,None,1428,L1,0.024735994033739588,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.1,None,1428,L1,0.17334443315507153,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.1,None,1428,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,None,1428,L1,0.20044328435536704,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.1,None,1428,L2,0.04818920388305983,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.1,None,1428,L2,0.16838785796788647,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.1,None,1428,L2,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,None,1428,L2,0.16268567722845848,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.297855068678866,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.14885688961958296,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.1657203699775264,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,StandardScaler,0.39199171185718695,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L1,0.03479351392486986,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L1,0.08232219343003945,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L1,0.17334443315507153,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L1,0.18037163219800792,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L2,0.06581969314119875,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L2,0.17932694611285696,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L2,0.08248952944074896,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.1,1000,1000,L2,0.17454721204721202,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,None,805,StandardScaler,0.27690109125490475,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,None,805,StandardScaler,0.15901509923249055,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,None,805,StandardScaler,0.1610833530670487,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,805,StandardScaler,0.3740009181750841,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,None,805,L1,0.04633052558802831,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,None,805,L1,0.17334443315507153,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,805,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,None,805,L1,0.1711008055240173,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,None,805,L2,0.04972881735683266,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,None,805,L2,0.17726407949890677,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,None,805,L2,0.08248952944074896,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,None,805,L2,0.1816684703293812,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,805,StandardScaler,0.27690109125490475,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,805,StandardScaler,0.15901509923249055,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,805,StandardScaler,0.16739215659836945,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,805,StandardScaler,0.3740009181750841,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,805,L1,0.04633052558802831,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,805,L1,0.17334443315507153,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,805,L1,0.08232219343003945,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,805,L1,0.18965482008245169,Whole
kNN,TfIdf,Char,Trigrams,0.8,0.2,1000,805,L2,0.04972881735683266,Whole
SVM,TfIdf,Char,Trigrams,0.8,0.2,1000,805,L2,0.17726407949890677,Whole
Logit,TfIdf,Char,Trigrams,0.8,0.2,1000,805,L2,0.08248952944074896,Whole
RandomForest,TfIdf,Char,Trigrams,0.8,0.2,1000,805,L2,0.17683093865937952,Whole
kNN,TfIdf,Char,Trigrams,0.9,0.0,None,3264,StandardScaler,0.1806269613490605,Whole
SVM,TfIdf,Char,Trigrams,0.9,0.0,None,3264,StandardScaler,0.14689009661835747,Whole
RandomForest,TfIdf,Char,Trigrams,0.9,0.0,None,3264,StandardScaler,0.19133933043287346,Whole
